"station_id","longitude","latitude"
"RfE-Pr-225-8",-68.3762664155119,49.0552130989256
"RfE-Pr-225-9",-68.3766275172755,49.0550545554102
"RfE-Pr-225-10",-68.3770928610103,49.054597519915
"RfE-Mo-50-6",-68.3765079071895,49.0573097178986
"RfE-Mo-50-7",-68.3760959233226,49.0578047399768
"RfE-Mo-50-8",-68.3755082512957,49.0580093751732
"RfE-Mo-50-9",-68.375423675162,49.058113723664
"RfE-Mo-50-10",-68.3749522538519,49.0583885309365
"RfE-Mo-75-6",-68.3760343350532,49.0575511380736
"RfE-Mo-75-7",-68.3758996391168,49.0576370473546
"RfE-Mo-75-8",-68.3764109093239,49.0571997822078
"RfE-Mo-75-9",-68.3755352380774,49.0578358983293
"RfE-Mo-75-10",-68.3754726414193,49.0577437764874
"RfE-Mo-225-6",-68.3747554958872,49.0561887416388
"RfE-Mo-225-7",-68.3744453643016,49.0566676721252
"RfE-Mo-225-8",-68.3742856046732,49.0566811814981
"RfE-Mo-225-9",-68.3732821411995,49.0574981837839
"RfE-Mo-225-10",-68.3735921063935,49.0570315153988
"RfE-El-50-6",-68.374310089116,49.0589927984019
"RfE-El-50-7",-68.3739304981672,49.059375519299
"RfE-El-50-8",-68.372905214736,49.0600096514126
"RfE-El-50-9",-68.3727410520059,49.059996228714
"RfE-El-50-10",-68.3734037055942,49.0594965221246
"RfE-El-75-6",-68.3729114642482,49.059502817852
"RfE-El-75-7",-68.3741059302143,49.0586584294294
"RfE-El-75-8",-68.3731234958987,49.0596323824037
"RfE-El-75-9",-68.3728416880034,49.0596108195419
"RfE-El-75-10",-68.3741144161823,49.0588953698374
"RfE-El-225-6",-68.373133482511,49.0575483306145
"RfE-El-225-7",-68.3728016716886,49.0578848833823
"RfE-El-225-8",-68.3714703001993,49.0585478562007
"RfE-El-225-9",-68.3722974811354,49.0581587574837
"RfE-El-225-10",-68.3721519127252,49.0580643519308
"SiO-Pr-50-6",-68.4271505812939,49.0417777390189
"SiO-Pr-50-7",-68.4268296103047,49.0418310718928
"SiO-Pr-50-8",-68.4264060287047,49.0417529121314
"SiO-Pr-50-9",-68.4264711390211,49.0418635308041
