"station_id","longitude","latitude"
"RfE-Mo-225-1",-68.3740256713058,49.0569684577958
"RfE-Mo-225-2",-68.3745849817787,49.0563673808444
"RfE-Mo-225-3",-68.3741880138129,49.0565932326589
"RfE-Mo-225-4",-68.3730102521903,49.0574135014168
"RfE-Mo-225-5",-68.3736297766739,49.05722344648
"RfE-El-50-1",-68.3747326409264,49.0586268390731
"RfE-El-50-2",-68.3736051263971,49.0594712608657
"RfE-El-50-3",-68.3733491030804,49.0597934632948
"RfE-El-50-4",-68.3732096427033,49.0596729562716
"RfE-El-50-5",-68.3728497614714,49.0599092612455
"RfE-El-75-1",-68.3741880066474,49.0587599248553
"RfE-El-75-2",-68.3743874368352,49.0586655404068
"RfE-El-75-3",-68.3744241027769,49.0585777066077
"RfE-El-75-4",-68.3725276559664,49.0597600514494
"RfE-El-75-5",-68.3731593955959,49.0594772640985
"RfE-El-225-1",-68.3715275229581,49.0587281966071
"RfE-El-225-2",-68.371356409644,49.058848499021
"RfE-El-225-3",-68.371622741377,49.0585979981701
"RfE-El-225-4",-68.3728743762032,49.0575299213441
"RfE-El-225-5",-68.3726338870596,49.0578564350844
"SiO-Pr-50-1",-68.4260039790519,49.0419558235523
"SiO-Pr-50-2",-68.4284916152931,49.0419073894692
"SiO-Pr-50-3",-68.4276949740787,49.0419281338124
"SiO-Pr-50-4",-68.4273097469556,49.0419381377945
"SiO-Pr-50-5",-68.4287923127692,49.0417256462637
"SiO-Pr-75-1",-68.4288946627254,49.0415714013019
"SiO-Pr-75-2",-68.4275207704315,49.0415437123209
"SiO-Pr-75-3",-68.4264684809678,49.041679316299
"SiO-Pr-75-4",-68.4267719908293,49.0416555093373
"SiO-Pr-75-5",-68.4259411610206,49.0416771993556
"SiO-Pr-225-1",-68.4261323306843,49.040293938523
"SiO-Pr-225-2",-68.4270431898479,49.0402137719588
"SiO-Pr-225-3",-68.4286689219774,49.0402797870714
"SiO-Pr-225-4",-68.4259973536148,49.0403178117452
"SiO-Pr-225-5",-68.4266146330171,49.040171268078
"SiO-Mo-50-1",-68.429062007936,49.0418628309733
"SiO-Mo-50-2",-68.4299634517239,49.0417287716089
"SiO-Mo-50-3",-68.4308182773693,49.0416560213766
"SiO-Mo-50-4",-68.4304715814781,49.0417104986175
"SiO-Mo-50-5",-68.4316407629476,49.0417595805406
"SiO-Mo-75-1",-68.4304561342359,49.0414447417295
"SiO-Mo-75-2",-68.4307072765449,49.0415022085287
"SiO-Mo-75-3",-68.4296655484462,49.0416530489536
"SiO-Mo-75-4",-68.4289573256143,49.0416249197014
"SiO-Mo-75-5",-68.4301927608618,49.0416100994721
"SiO-Mo-225-1",-68.4291164758152,49.0402879488497
"SiO-Mo-225-2",-68.4315985131977,49.040114854779
"SiO-Mo-225-3",-68.4308584552678,49.0401560451687
